date_time,ghi
01-04-2024 00:00,0
01-04-2024 00:30,0
01-04-2024 01:00,0
01-04-2024 01:30,0
01-04-2024 02:00,0
01-04-2024 02:30,0
01-04-2024 03:00,0
01-04-2024 03:30,0
01-04-2024 04:00,0
01-04-2024 04:30,0
01-04-2024 05:00,0
01-04-2024 05:30,0
01-04-2024 06:00,17.835
01-04-2024 06:30,11.703333
01-04-2024 07:00,89.905
01-04-2024 07:30,157.2
01-04-2024 08:00,177.67
01-04-2024 08:30,307.31833
01-04-2024 09:00,352.46167
01-04-2024 09:30,597.24164
01-04-2024 10:00,725.105
01-04-2024 10:30,814.7917
01-04-2024 11:00,739.87164
01-04-2024 11:30,864.2833
01-04-2024 12:00,963.52167
01-04-2024 12:30,976.79
01-04-2024 13:00,974.2633
01-04-2024 13:30,930.86334
01-04-2024 14:00,913.3983
01-04-2024 14:30,854.145
01-04-2024 15:00,802.99664
01-04-2024 15:30,712.96
01-04-2024 16:00,612.425
01-04-2024 16:30,497.53168
01-04-2024 17:00,350.325
01-04-2024 17:30,255.50166
01-04-2024 18:00,71.85833
01-04-2024 18:30,31.966667
01-04-2024 19:00,0
01-04-2024 19:30,0
01-04-2024 20:00,0
01-04-2024 20:30,0
01-04-2024 21:00,0
01-04-2024 21:30,0
01-04-2024 22:00,0
01-04-2024 22:30,0
01-04-2024 23:00,0
01-04-2024 23:30,0
02-04-2024 00:00,0
02-04-2024 00:30,0
02-04-2024 01:00,0
02-04-2024 01:30,0
02-04-2024 02:00,0
02-04-2024 02:30,0
02-04-2024 03:00,0
02-04-2024 03:30,0
02-04-2024 04:00,0
02-04-2024 04:30,0
02-04-2024 05:00,0
02-04-2024 05:30,0
02-04-2024 06:00,16.876667
02-04-2024 06:30,7.865
02-04-2024 07:00,28.626667
02-04-2024 07:30,71.07667
02-04-2024 08:00,172.665
02-04-2024 08:30,313.75168
02-04-2024 09:00,314.72
02-04-2024 09:30,370.525
02-04-2024 10:00,442.14835
02-04-2024 10:30,604.1767
02-04-2024 11:00,657.245
02-04-2024 11:30,558.50836
02-04-2024 12:00,696.5867
02-04-2024 12:30,616.93164
02-04-2024 13:00,577.33167
02-04-2024 13:30,822.995
02-04-2024 14:00,853.81665
02-04-2024 14:30,757.61
02-04-2024 15:00,622.75
02-04-2024 15:30,541.0967
02-04-2024 16:00,519.0367
02-04-2024 16:30,547.68335
02-04-2024 17:00,439.91666
02-04-2024 17:30,248.865
02-04-2024 18:00,65.56834
02-04-2024 18:30,30.438334
02-04-2024 19:00,0
02-04-2024 19:30,0
02-04-2024 20:00,0
02-04-2024 20:30,0
02-04-2024 21:00,0
02-04-2024 21:30,0
02-04-2024 22:00,0
02-04-2024 22:30,0
02-04-2024 23:00,0
02-04-2024 23:30,0
03-04-2024 00:00,0
03-04-2024 00:30,0
03-04-2024 01:00,0
03-04-2024 01:30,0
03-04-2024 02:00,0
03-04-2024 02:30,0
03-04-2024 03:00,0
03-04-2024 03:30,0
03-04-2024 04:00,0
03-04-2024 04:30,0
03-04-2024 05:00,0
03-04-2024 05:30,0
03-04-2024 06:00,2.4283333
03-04-2024 06:30,11.556666
03-04-2024 07:00,39.043335
03-04-2024 07:30,93.30167
03-04-2024 08:00,211.44833
03-04-2024 08:30,229.675
03-04-2024 09:00,526.9083
03-04-2024 09:30,640.91833
03-04-2024 10:00,731.5317
03-04-2024 10:30,823.61664
03-04-2024 11:00,817.54834
03-04-2024 11:30,797.14667
03-04-2024 12:00,847.94
03-04-2024 12:30,729.575
03-04-2024 13:00,885.42
03-04-2024 13:30,908.485
03-04-2024 14:00,904.62
03-04-2024 14:30,886.9267
03-04-2024 15:00,804.9217
03-04-2024 15:30,593.7767
03-04-2024 16:00,575.73334
03-04-2024 16:30,385.16833
03-04-2024 17:00,284.645
03-04-2024 17:30,190.54666
03-04-2024 18:00,51.97333
03-04-2024 18:30,26.705
03-04-2024 19:00,0
03-04-2024 19:30,0
03-04-2024 20:00,0
03-04-2024 20:30,0
03-04-2024 21:00,0
03-04-2024 21:30,0
03-04-2024 22:00,0
03-04-2024 22:30,0
03-04-2024 23:00,0
03-04-2024 23:30,0
04-04-2024 00:00,0
04-04-2024 00:30,0
04-04-2024 01:00,0
04-04-2024 01:30,0
04-04-2024 02:00,0
04-04-2024 02:30,0
04-04-2024 03:00,0
04-04-2024 03:30,0
04-04-2024 04:00,0
04-04-2024 04:30,0
04-04-2024 05:00,0
04-04-2024 05:30,0
04-04-2024 06:00,27.766666
04-04-2024 06:30,3.465
04-04-2024 07:00,27.946667
04-04-2024 07:30,48.146667
04-04-2024 08:00,82.32667
04-04-2024 08:30,98.58667
04-04-2024 09:00,136.36166
04-04-2024 09:30,172.855
04-04-2024 10:00,159.93167
04-04-2024 10:30,191.49333
04-04-2024 11:00,325.43668
04-04-2024 11:30,326.965
04-04-2024 12:00,413.93167
04-04-2024 12:30,410.25333
04-04-2024 13:00,489.61667
04-04-2024 13:30,409.67166
04-04-2024 14:00,385.46667
04-04-2024 14:30,485.76334
04-04-2024 15:00,373.62167
04-04-2024 15:30,260.62332
04-04-2024 16:00,232.785
04-04-2024 16:30,229.60667
04-04-2024 17:00,153.90666
04-04-2024 17:30,122.42333
04-04-2024 18:00,67.93
04-04-2024 18:30,23.176666
04-04-2024 19:00,0
04-04-2024 19:30,0
04-04-2024 20:00,0
04-04-2024 20:30,0
04-04-2024 21:00,0
04-04-2024 21:30,0
04-04-2024 22:00,0
04-04-2024 22:30,0
04-04-2024 23:00,0
04-04-2024 23:30,0
05-04-2024 00:00,0
05-04-2024 00:30,0
05-04-2024 01:00,0
05-04-2024 01:30,0
